dataset,model,scenario,region,variable,unit,year,value
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DE,Exports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DE,Exports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DE,Exports|Natural,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DE,Exports|Natural,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DE,Imports|Electricity,GWh,2023,69307.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DE,Imports|Electricity,GWh,2023,69307.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DE,Imports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DE,Imports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DE,Imports|Natural gas,GWh,2023,697801.351
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DE,Imports|Natural gas,GWh,2023,697801.351
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Demand|Electricity|Energy Sector,GWh,2023,1188.319
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Demand|Electricity|Energy Sector,GWh,2023,1188.319
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Demand|Heat|Energy Sector,GWh,2023,2.03299999999998
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Demand|Heat|Energy Sector,GWh,2023,2.03299999999998
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Demand|Natural gas|Energy Sector,GWh,2023,4616.084
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Demand|Natural gas|Energy Sector,GWh,2023,4616.084
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Distribution losses|Electricity,GWh,2023,2198.223
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Distribution losses|Electricity,GWh,2023,2198.223
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Distribution losses|Heat,GWh,2023,7390.816
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Distribution losses|Heat,GWh,2023,7390.816
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Distribution losses|Natural gas,GWh,2023,37.328
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Distribution losses|Natural gas,GWh,2023,37.328
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Exports|Electricity,GWh,2023,16697.517
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Exports|Electricity,GWh,2023,16697.517
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Exports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Exports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Exports|Natural,GWh,2023,84180.572
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Exports|Natural,GWh,2023,84180.572
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Imports|Electricity,GWh,2023,19830.928
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Imports|Electricity,GWh,2023,19830.928
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Imports|Heat,GWh,2023,31.649
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Imports|Heat,GWh,2023,31.649
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Imports|Natural gas,GWh,2023,86253.474
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,DK,Imports|Natural gas,GWh,2023,86253.474
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Demand|Electricity|Energy Sector,GWh,2023,11076.46
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Demand|Electricity|Energy Sector,GWh,2023,11076.46
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Demand|Heat|Energy Sector,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Demand|Heat|Energy Sector,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Demand|Natural gas|Energy Sector,GWh,2023,5734.672
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Demand|Natural gas|Energy Sector,GWh,2023,5734.672
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Distribution losses|Electricity,GWh,2023,37130.685
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Distribution losses|Electricity,GWh,2023,37130.685
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Distribution losses|Heat,GWh,2023,5374.479
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Distribution losses|Heat,GWh,2023,5374.479
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Distribution losses|Natural gas,GWh,2023,3664.644
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Distribution losses|Natural gas,GWh,2023,3664.644
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Exports|Electricity,GWh,2023,75903.55
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Exports|Electricity,GWh,2023,75903.55
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Exports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Exports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Exports|Natural,GWh,2023,140292.667
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Exports|Natural,GWh,2023,140292.667
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Imports|Electricity,GWh,2023,25431.848
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Imports|Electricity,GWh,2023,25431.848
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Imports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Imports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Imports|Natural gas,GWh,2023,478737.725
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,FR,Imports|Natural gas,GWh,2023,478737.725
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Demand|Electricity|Energy Sector,GWh,2023,4798.278
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Demand|Electricity|Energy Sector,GWh,2023,4798.278
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Demand|Heat|Energy Sector,GWh,2023,3083.578
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Demand|Heat|Energy Sector,GWh,2023,3083.578
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Demand|Natural gas|Energy Sector,GWh,2023,9239.208
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Demand|Natural gas|Energy Sector,GWh,2023,9239.208
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Distribution losses|Electricity,GWh,2023,5028.224
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Distribution losses|Electricity,GWh,2023,5028.224
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Distribution losses|Heat,GWh,2023,2116.548
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Distribution losses|Heat,GWh,2023,2116.548
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Distribution losses|Natural gas,GWh,2023,13.178
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Distribution losses|Natural gas,GWh,2023,13.178
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Exports|Electricity,GWh,2023,25206.139
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Exports|Electricity,GWh,2023,25206.139
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Exports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Exports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Exports|Natural,GWh,2023,166247.054
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Exports|Natural,GWh,2023,166247.054
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Imports|Electricity,GWh,2023,19546.606
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Imports|Electricity,GWh,2023,19546.606
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Imports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Imports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Imports|Natural gas,GWh,2023,336150.828
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NL,Imports|Natural gas,GWh,2023,336150.828
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Demand|Electricity|Energy Sector,GWh,2023,10882.174
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Demand|Electricity|Energy Sector,GWh,2023,10882.174
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Demand|Heat|Energy Sector,GWh,2023,15.9189999999999
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Demand|Heat|Energy Sector,GWh,2023,15.9189999999999
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Demand|Natural gas|Energy Sector,GWh,2023,42902.28
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Demand|Natural gas|Energy Sector,GWh,2023,42902.28
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Distribution losses|Electricity,GWh,2023,7335.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Distribution losses|Electricity,GWh,2023,7335.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Distribution losses|Heat,GWh,2023,807.985
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Distribution losses|Heat,GWh,2023,807.985
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Distribution losses|Natural gas,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Distribution losses|Natural gas,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Exports|Electricity,GWh,2023,30977.995
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Exports|Electricity,GWh,2023,30977.995
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Exports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Exports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Exports|Natural,GWh,2023,1151452.396
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Exports|Natural,GWh,2023,1151452.396
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Imports|Electricity,GWh,2023,13240.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Imports|Electricity,GWh,2023,13240.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Imports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Imports|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Imports|Natural gas,GWh,2023,1014.461
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO,Imports|Natural gas,GWh,2023,1014.461
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Agriculture|Electricity,GWh,2023,267.28142448273
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Agriculture|Electricity,GWh,2023,144.608956114282
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Agriculture|Gases|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Agriculture|Gases|Biomass,GWh,2023,0.0239601820664807
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Agriculture|Gases|Gas,GWh,2023,8.3210655270748
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Agriculture|Gases|Gas,GWh,2023,3.96595468159498
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Agriculture|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Agriculture|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Agriculture|Heat,GWh,2023,0.987334509603815
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Agriculture|Heat,GWh,2023,0.452520711301034
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Agriculture|Liquids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Agriculture|Liquids|Biomass,GWh,2023,0.0894422705549878
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Agriculture|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Agriculture|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Agriculture|Solids|Coal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Agriculture|Solids|Coal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Residential and Commercial|Electricity,GWh,2023,8045.28466103318
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Residential and Commercial|Electricity,GWh,2023,4352.79114037133
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Residential and Commercial|Gases|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Residential and Commercial|Gases|Biomass,GWh,2023,9.2140513785429
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Residential and Commercial|Gases|Gas,GWh,2023,17.1712665027595
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Residential and Commercial|Gases|Gas,GWh,2023,8.18410389317949
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Residential and Commercial|Heat,GWh,2023,918.467482010885
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Residential and Commercial|Heat,GWh,2023,776.936563313246
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Residential and Commercial|Solids|Biomass,GWh,2023,807.707652783091
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Residential and Commercial|Solids|Biomass,GWh,2023,431.16783268306
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Transportation|Electricity,GWh,2023,267.540399212256
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Transportation|Electricity,GWh,2023,229.302209673775
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Transportation|Gases|Biomass,GWh,2023,35.4566893235
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Transportation|Gases|Biomass,GWh,2023,27.3367979516791
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Transportation|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Transportation|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Transportation|Liquids|Biomass,GWh,2023,374.629817648499
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Transportation|Liquids|Biomass,GWh,2023,7.14285700377337
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Transportation|Liquids|Biomass,GWh,2023,288.836319101676
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Transportation|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Transportation|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO02,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Agriculture|Electricity,GWh,2023,216.488834732024
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Agriculture|Electricity,GWh,2023,185.186996777545
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Agriculture|Gases|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Agriculture|Gases|Biomass,GWh,2023,0.0306835363338643
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Agriculture|Gases|Gas,GWh,2023,5.93734220380047
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Agriculture|Gases|Gas,GWh,2023,5.07882261635303
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Agriculture|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Agriculture|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Agriculture|Heat,GWh,2023,0.688422669524632
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Agriculture|Heat,GWh,2023,0.579500424850937
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Agriculture|Liquids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Agriculture|Liquids|Biomass,GWh,2023,0.114540246428118
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Agriculture|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Agriculture|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Agriculture|Solids|Coal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Agriculture|Solids|Coal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Residential and Commercial|Electricity,GWh,2023,6516.40608667528
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Residential and Commercial|Electricity,GWh,2023,5574.2074387719
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Residential and Commercial|Gases|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Residential and Commercial|Gases|Biomass,GWh,2023,11.799563103117
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Residential and Commercial|Gases|Gas,GWh,2023,12.2522392075645
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Residential and Commercial|Gases|Gas,GWh,2023,10.4806068864474
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Residential and Commercial|Heat,GWh,2023,640.40487766524
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Residential and Commercial|Heat,GWh,2023,760.755707563998
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Residential and Commercial|Solids|Biomass,GWh,2023,597.378028277062
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Residential and Commercial|Solids|Biomass,GWh,2023,552.155815152676
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Transportation|Electricity,GWh,2023,292.715837576064
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Transportation|Electricity,GWh,2023,293.645626833672
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Transportation|Gases|Biomass,GWh,2023,29.5107783570959
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Transportation|Gases|Biomass,GWh,2023,35.007648559369
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Transportation|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Transportation|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Transportation|Liquids|Biomass,GWh,2023,311.806255054295
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Transportation|Liquids|Biomass,GWh,2023,9.14718059298404
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Transportation|Liquids|Biomass,GWh,2023,369.885323371319
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Transportation|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Transportation|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO06,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Agriculture|Electricity,GWh,2023,193.991680690204
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Agriculture|Electricity,GWh,2023,187.147741078494
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Agriculture|Gases|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Agriculture|Gases|Biomass,GWh,2023,0.0310084110283433
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Agriculture|Gases|Gas,GWh,2023,6.87990845139335
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Agriculture|Gases|Gas,GWh,2023,5.13259676180509
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Agriculture|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Agriculture|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Agriculture|Heat,GWh,2023,0.813213831677239
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Agriculture|Heat,GWh,2023,0.58563612646712
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Agriculture|Liquids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Agriculture|Liquids|Biomass,GWh,2023,0.115752988895576
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Agriculture|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Agriculture|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Agriculture|Solids|Coal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Agriculture|Solids|Coal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Residential and Commercial|Electricity,GWh,2023,5839.23217277594
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Residential and Commercial|Electricity,GWh,2023,5633.22667693693
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Residential and Commercial|Gases|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Residential and Commercial|Gases|Biomass,GWh,2023,11.9244958819337
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Residential and Commercial|Gases|Gas,GWh,2023,14.1973093648973
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Residential and Commercial|Gases|Gas,GWh,2023,10.5915746680988
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Residential and Commercial|Heat,GWh,2023,756.491799944001
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Residential and Commercial|Heat,GWh,2023,860.337313790208
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Residential and Commercial|Solids|Biomass,GWh,2023,834.153552832305
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Residential and Commercial|Solids|Biomass,GWh,2023,558.001994347952
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Transportation|Electricity,GWh,2023,304.307647943712
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Transportation|Electricity,GWh,2023,296.754721960931
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Transportation|Gases|Biomass,GWh,2023,35.178439016036
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Transportation|Gases|Biomass,GWh,2023,35.3783065893432
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Transportation|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Transportation|Geothermal,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Transportation|Liquids|Biomass,GWh,2023,371.689868546235
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Transportation|Liquids|Biomass,GWh,2023,9.2440301695177
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Transportation|Liquids|Biomass,GWh,2023,373.801637974532
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Transportation|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Transportation|Solar,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO07,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,NO08,Final Energy|Agriculture|Electricity,GWh,2023,595.561811688603
